DATE,RF,SMB,HML,MktRF
200808,0.00210210,0.03273358,0.01663191,0.01550416
200809,0.00210210,-0.02263070,0.07729349,-0.09353912
200810,0.00000000,-0.03584967,-0.02177254,-0.17206216
200811,0.00000000,-0.03677263,-0.06218325,-0.07720513
200812,0.00000000,0.03663162,0.00849271,0.01763470
200901,0.00000000,0.00080635,-0.11368832,-0.08141258
200902,0.00000000,-0.00091661,-0.06980556,-0.10129967
200903,0.00000000,-0.00285659,0.04485357,0.08975595
200904,0.00000000,0.04882462,0.05447154,0.10177907
200905,0.00000000,-0.02369988,0.00767568,0.05201143
200906,0.00000000,0.02600507,-0.02597378,0.00431099
200907,0.00000000,0.01635997,0.04696823,0.07757819
200908,0.00000000,-0.01016720,0.07647687,0.03329355
200909,0.00000000,0.02376105,0.01191491,0.04072977
200910,0.00000000,-0.04311919,-0.04035093,-0.02564159
200911,0.00000000,-0.02319589,-0.00211938,0.05660872
200912,0.00000000,0.05890429,-0.00044455,0.02799513
201001,0.00000000,0.00446556,0.00427059,-0.03359391
201002,0.00000000,0.01113131,0.03187773,0.03408634
201003,0.00000000,0.01397519,0.02082783,0.06303028
201004,0.00000000,0.04731032,0.02932599,0.02007269
201005,0.00000000,0.00266121,-0.02383253,-0.07905640
201006,0.00000000,-0.01804922,-0.04740722,-0.05585879
201007,0.00000000,0.00350909,-0.00419396,0.06937933
201008,0.00000000,-0.03085242,-0.01756013,-0.04759224
201009,0.00000000,0.03609399,-0.02653146,0.09521931
201010,0.00000000,0.01112911,-0.02388100,0.03875495
201011,0.00000000,0.03702847,-0.00853430,0.00622455
201012,0.00000000,0.00697876,0.03422734,0.06810728
201101,0.00000000,-0.02211060,0.00597988,0.02030717
201102,0.00000000,0.01508631,0.01157432,0.03497265
201103,0.00000000,0.02546051,-0.01794190,0.00443870
201104,0.00000000,-0.00363040,-0.02369504,0.02936808
201105,0.00000000,-0.00666008,-0.01898971,-0.01285422
201106,0.00000000,-0.00206445,-0.00163739,-0.01745682
201107,0.00000000,-0.01180525,-0.00930835,-0.02352202
201108,0.00000000,-0.02710816,-0.02414059,-0.05948609
201109,0.00000000,-0.03284632,-0.01536830,-0.07596771
201110,0.00000000,0.03068686,0.00237207,0.11344979
201111,0.00000000,0.00024858,-0.00407868,-0.00252970
201112,0.00000000,-0.00470602,0.01599295,0.00770268
201201,0.00000000,0.01923945,-0.00883329,0.05048617
201202,0.00000000,-0.01717807,0.00419852,0.04395284
201203,0.00000000,-0.00555538,0.01192876,0.03102374
201204,0.00000000,-0.00306526,-0.00815896,-0.00836902
201205,0.00000000,0.00089508,-0.01067659,-0.06162888
201206,0.00000000,0.00768360,0.00529498,0.03900059
201207,0.00000000,-0.02755861,-0.00051848,0.00802924
201208,0.00000000,0.00510812,0.01178328,0.02531746
201209,0.00000000,0.00439294,0.01599941,0.02722988
201210,0.00000000,-0.01137832,0.03622893,-0.01769880
201211,0.00000000,0.00641005,-0.00830892,0.00775506
201212,0.00000000,0.01485669,0.03466445,0.01197999
201301,0.00000000,0.00277170,0.00966484,0.05552872
201302,0.00000000,-0.00274388,0.00241014,0.01252450
201303,0.00000000,0.00786944,-0.00206912,0.04023927
201304,0.00000000,-0.02250913,0.00467192,0.01558232
201305,0.00000000,0.01709805,0.02654092,0.02802434
201306,0.00000000,0.01316697,-0.00022377,-0.01212669
201307,0.00000000,0.01744037,0.00556431,0.05666648
201308,0.00000000,0.00345549,-0.02779497,-0.02727446
201309,0.00000000,0.02798740,-0.01144843,0.03748583
201310,0.00000000,-0.01483035,0.01177939,0.04177783
201311,0.00000000,0.01346327,0.00182075,0.03119941
201312,0.00000000,-0.00416014,-0.00005524,0.02802603
201401,0.00000000,0.00991530,-0.02071127,-0.03316937
201402,0.00000000,0.00377436,-0.00381962,0.04676482
201403,0.00000000,-0.01797695,0.04965690,0.00411703
201404,0.00000000,-0.04145161,0.01182665,-0.00174414
201405,0.00000000,-0.01784609,-0.00144644,0.02046529
201406,0.00000000,0.02999578,-0.00694039,0.02596596
201407,0.00000000,-0.04267327,-0.00139778,-0.02031749
201408,0.00000000,0.00393425,-0.00555549,0.04250472
201409,0.00000000,-0.03637814,-0.01548704,-0.01959758
201410,0.00000000,0.03980967,-0.01577744,0.02508275
201411,0.00000000,-0.02001667,-0.03051790,0.02563729
201412,0.00000000,0.02529701,0.02064048,-0.00073373
201501,0.00000000,-0.00588175,-0.03537133,-0.03077104
201502,0.00000000,0.00573530,-0.01686830,0.06108020
201503,0.00000000,0.03102880,-0.00414640,-0.01102597
201504,0.00000000,-0.02986380,0.01793516,0.00590643
201505,0.00000000,0.00943276,-0.01110068,0.01359049
201506,0.00000000,0.02999956,-0.00836156,-0.01512537
201507,0.00000000,-0.04143890,-0.04188435,0.01593554
201508,0.00000000,0.00262496,0.02946416,-0.06048248
201509,0.00000000,-0.02786262,0.00522985,-0.03071914
201510,0.00000000,-0.01665385,-0.00523007,0.07758691
201511,0.00000000,0.03588997,-0.00402819,0.00576510
201512,0.00000000,-0.02931265,-0.02640968,-0.02115668
201601,0.00000000,-0.03598895,0.02395747,-0.05716480
201602,0.00000000,0.00740139,-0.00688445,-0.00060292
201603,0.00000000,0.00738386,0.01106341,0.06960540
201604,0.00000000,0.00789329,0.03206677,0.00898759
201605,0.00000000,-0.00151661,-0.01627790,0.01771943
201606,0.00000000,0.00650462,-0.01424272,-0.00030308
201607,0.00000000,0.02406056,-0.01159283,0.03948275
201608,0.00000000,0.01181972,0.03166942,0.00474600
201609,0.00000000,0.02170339,-0.01206825,0.00273338
201610,0.00000000,-0.04428074,0.04322058,-0.02020167
201611,0.00000000,0.05415684,0.07866006,0.04860004
201612,0.00000000,0.00156611,0.03446729,0.01797254
201701,0.00000000,-0.01118464,-0.02672641,0.01957093
201702,0.00000000,-0.02043143,-0.01484652,0.03537058
201703,0.00000000,0.01199613,-0.03266062,0.00185240
201704,0.00000000,0.00703425,-0.01997493,0.01072095
201705,0.00000000,-0.02501025,-0.03785115,0.01066090
201706,0.00000000,0.02208501,0.01399669,0.00775990
201707,0.00000000,-0.01393833,-0.00225459,0.01863467
201708,0.00000000,-0.01646765,-0.02153608,0.00168981
201709,0.00000000,0.04325262,0.03054319,0.02485317
201710,0.00000000,-0.01877642,0.00116465,0.02272244
201711,0.00000000,-0.00564578,-0.00097310,0.03117562
201712,0.00000000,-0.01272042,0.00061285,0.01061647
201801,0.00210210,-0.02994163,-0.01270624,0.05560036
201802,0.00190171,0.00200340,-0.01105266,-0.03644664
201803,0.00210210,0.04080367,-0.00242323,-0.02355007
201804,0.00210210,0.01064186,0.00472791,0.00260262
201805,0.00220231,0.05119839,-0.03014731,0.02661606
201806,0.00210210,0.01153264,-0.02334622,0.00476603
201807,0.00210210,-0.02160595,0.00392845,0.03186485
201808,0.00230253,0.01167657,-0.03751086,0.03441962
201809,0.00190171,-0.02293607,-0.01662982,0.00067019
201810,0.00230253,-0.05034473,0.03494105,-0.07657651
201811,0.00210210,-0.00710912,0.00159206,0.01699282
201812,0.00190171,-0.02549515,-0.02299862,-0.09519772
201901,0.00210210,0.02596092,-0.00487767,0.08374344
201902,0.00190171,0.02040626,-0.02580749,0.03429089
201903,0.00210210,-0.02953952,-0.04161203,0.01081029
201904,0.00210210,-0.01630679,0.02052205,0.03954524
201905,0.00220231,-0.01314755,-0.02694236,-0.06906319
201906,0.00200190,0.00231571,-0.00674719,0.06908465
201907,0.00220231,-0.01899907,0.00524318,0.01205478
201908,0.00220231,-0.02407467,-0.04857204,-0.02537990
201909,0.00200190,-0.00909025,0.06838307,0.01413267
201910,0.00230253,0.00281810,-0.01920675,0.02071489
201911,0.00200190,0.00726026,-0.01923609,0.03854526
201912,0.00210210,0.00732867,0.01683579,0.02782865
202001,0.00210210,-0.03226042,-0.06257437,-0.00106252
202002,0.00190171,0.01142810,-0.04111591,-0.08139655
202003,0.00220231,-0.05707730,-0.14643736,-0.13374724
202004,0.00000000,0.02447631,-0.00797829,0.13616945
202005,0.00000000,0.02476965,-0.04311895,0.05577685
202006,0.00000000,0.02818158,-0.01693297,0.02425479
202007,0.00000000,-0.02129764,-0.01440779,0.05832110
202008,0.00000000,-0.00159686,-0.02871041,0.07628534
202009,0.00000000,0.00055426,-0.03012662,-0.03652820
202010,0.00000000,0.04355096,0.04236896,-0.02101536
202011,0.00000000,0.05166143,0.01898976,0.12439749
202012,0.00000000,0.04815407,-0.01516615,0.04620967
202101,0.00000000,0.07132912,0.03014697,-0.00066440
202102,0.00000000,0.02053376,0.06886507,0.02825334
202103,0.00000000,-0.02080895,0.06899449,0.03164297
202104,0.00000000,-0.02996395,-0.01030745,0.04952215
202105,0.00000000,-0.00135643,0.07007664,0.00274778
202106,0.00000000,0.01758614,-0.07558202,0.02725594
202107,0.00000000,-0.03862099,-0.01711085,0.01349290
202108,0.00000000,-0.00257890,-0.00253666,0.02969047
202109,0.00000000,0.00716008,0.05332508,-0.04423206
202110,0.00000000,-0.02109049,-0.00562401,0.06638422
202111,0.00000000,-0.01359492,-0.00394192,-0.01577381
202112,0.00000000,-0.01479776,0.02915326,0.03234041
202201,0.00000000,-0.05950542,0.13761369,-0.06157245
202202,0.00000000,0.02228670,0.02678780,-0.02251509
202203,0.00000000,-0.01410982,-0.02405722,0.03091471
202204,0.00000000,-0.01556438,0.06684255,-0.09414064
202205,0.00000000,-0.01672443,0.08061937,-0.00323038
202206,0.00000000,0.02310904,-0.06746766,-0.08403549
202207,0.00000000,0.02701292,-0.03956064,0.09574118
202208,0.00230253,0.01526268,-0.00159557,-0.03767859
202209,0.00210210,-0.00771990,-0.00155619,-0.09337039
202210,0.00210210,0.00142459,0.07246912,0.07866446
202211,0.00210210,-0.03288022,0.01017194,0.04634488
202212,0.00420841,-0.00744364,0.01252134,-0.06356279
202301,0.00400761,0.04772379,-0.03648973,0.06567580
202302,0.00380685,0.01136120,-0.01039445,-0.02542811
202303,0.00461013,-0.05358960,-0.08831835,0.02463329
202304,0.00380685,-0.03302871,-0.00196820,0.00627360
202305,0.00440925,0.01741889,-0.07587141,0.00338657
202306,0.00420841,0.01468232,-0.00151595,0.06438725
202307,0.00400761,0.02020116,0.03915566,0.03175747
202308,0.00461013,-0.03251700,-0.01146379,-0.02342468
202309,0.00400761,-0.02621782,0.01580466,-0.05203226
202310,0.00440925,-0.03955534,0.00231736,-0.03152190
202311,0.00420841,0.00041031,0.01558367,0.08813304
202312,0.00400761,0.06032079,0.04651710,0.04825265
202401,0.00420841,-0.04984459,-0.02417043,0.00717055
202402,0.00400761,-0.00175250,-0.03299723,0.05035693
202403,0.00400761,-0.02328408,0.04036417,0.02840006
202404,0.00440925,-0.02444153,-0.00518274,-0.04633264
202405,0.00440925,0.00533374,-0.01258499,0.04308564
202406,0.00380685,-0.02945435,-0.03267908,0.02800157
202407,0.00440925,0.06653992,0.05346073,0.01228779
202408,0.00440925,-0.03291098,-0.01131778,0.01585649
202409,0.00400761,-0.00074382,-0.02770654,0.01714595
202410,0.00461013,-0.00961229,0.00825123,-0.01019364
202411,0.00400761,0.04271800,0.00162405,0.06441528
202412,0.00420841,-0.02802315,-0.03126285,-0.03133851
202501,0.00400761,-0.01866545,0.01397847,0.02798791
202502,0.00380685,-0.05803184,0.05099379,-0.02421396
202503,0.00420841,-0.02834203,0.02949934,-0.06406111
202504,0.00420841,-0.00510110,-0.03758174,-0.00822329
202505,0.00420841,0.00750454,-0.02756545,0.06039301
202506,0.00400761,0.00831374,-0.01513948,0.04849057
202507,0.00440925,0.00329549,-0.01266427,0.01977866
202508,0.00420841,0.03850363,0.04264279,0.01841591
